date,temperature_2m,relative_humidity_2m,precipitation,pressure_msl,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2023-01-01 00:00:00+00:00,9.891,98.00896,0.8,1010.5,100.0,6.4096174,231.84273,14.759999
2023-01-01 01:00:00+00:00,9.841,98.3377,0.5,1010.0,100.0,9.0,216.86998,13.679999
2023-01-01 02:00:00+00:00,10.141,98.341606,1.6,1010.0,100.0,8.891343,238.24055,19.44
2023-01-01 03:00:00+00:00,9.891,98.00896,1.1,1008.8,100.0,9.227524,249.44388,15.84
2023-01-01 04:00:00+00:00,9.941,98.00974,0.2,1008.7,100.0,11.165805,271.84756,23.759998
2023-01-01 05:00:00+00:00,9.441,98.33247,0.2,1008.6,57.0,11.165805,268.15244,20.16
2023-01-01 06:00:00+00:00,8.641,97.6577,0.0,1008.8,8.0,13.324863,271.54813,24.119999
2023-01-01 07:00:00+00:00,8.141,96.32679,0.0,1009.5,15.0,14.512064,277.1249,25.919998
2023-01-01 08:00:00+00:00,8.141,94.69691,0.0,1010.2,65.0,14.587776,285.75125,26.64
2023-01-01 09:00:00+00:00,7.691,94.03103,0.0,1010.8,99.0,16.595179,294.34106,30.239998
2023-01-01 10:00:00+00:00,7.341,93.69179,0.0,1011.5,100.0,15.379206,290.55612,31.319998
2023-01-01 11:00:00+00:00,7.1410003,91.761505,0.0,1012.3,31.0,12.9249525,282.875,28.08
2023-01-01 12:00:00+00:00,7.6410003,92.42696,0.0,1012.5,41.0,13.722565,274.5139,24.84
2023-01-01 13:00:00+00:00,6.6410003,93.01096,0.0,1013.5,28.0,14.205182,278.74606,26.28
2023-01-01 14:00:00+00:00,7.291,90.511444,0.0,1014.5,99.0,13.363711,274.63538,25.199999
2023-01-01 15:00:00+00:00,8.441,84.279526,0.0,1015.7,100.0,14.578888,290.22495,32.399998
2023-01-01 16:00:00+00:00,8.891,80.07462,0.0,1015.6,69.0,13.53236,298.61035,30.599998
2023-01-01 17:00:00+00:00,9.490999,75.059685,0.0,1015.5,12.0,13.202726,281.00348,28.08
2023-01-01 18:00:00+00:00,10.240999,68.9412,0.0,1015.2,20.0,14.264361,280.17545,30.239998
2023-01-01 19:00:00+00:00,10.490999,64.56157,0.0,1014.8,25.0,13.084402,277.90707,29.88
2023-01-01 20:00:00+00:00,10.240999,64.50508,0.0,1014.6,29.0,10.823973,273.814,27.359999
2023-01-01 21:00:00+00:00,8.841,74.94753,0.0,1014.6,2.0,5.2416787,254.05453,21.96
2023-01-01 22:00:00+00:00,6.1410003,83.71603,0.0,1015.3,4.0,7.628263,250.70985,12.599999
2023-01-01 23:00:00+00:00,5.691,86.360596,0.0,1016.3,2.0,8.905908,255.96373,17.28
2023-01-02 00:00:00+00:00,4.091,89.00254,0.0,1016.1,32.0,9.114471,260.9098,15.84
2023-01-02 01:00:00+00:00,3.7410002,92.194824,0.0,1016.8,98.0,6.638072,282.5288,12.24
2023-01-02 02:00:00+00:00,4.3910003,90.93959,0.0,1017.2,100.0,4.896529,287.1028,10.08
2023-01-02 03:00:00+00:00,5.1410003,87.84242,0.0,1017.3,100.0,5.3999996,270.0,9.36
2023-01-02 04:00:00+00:00,6.8910003,80.35074,0.0,1017.7,91.0,7.5685663,295.34613,13.679999
2023-01-02 05:00:00+00:00,5.841,87.906654,0.0,1017.7,100.0,5.95906,295.01685,13.679999
2023-01-02 06:00:00+00:00,6.791,86.47241,0.0,1017.7,100.0,6.9899354,281.88864,12.24
2023-01-02 07:00:00+00:00,5.291,92.612335,0.0,1018.4,76.0,6.638072,282.5288,12.599999
2023-01-02 08:00:00+00:00,5.741,92.96202,0.0,1018.9,58.0,7.653705,311.18582,13.32
2023-01-02 09:00:00+00:00,5.591,93.60542,0.0,1019.0,99.0,6.193674,305.53775,12.959999
2023-01-02 10:00:00+00:00,4.591,93.88508,0.0,1019.4,100.0,7.628263,289.29013,11.879999
2023-01-02 11:00:00+00:00,4.441,94.874596,0.0,1019.8,100.0,6.489992,250.55988,10.440001
2023-01-02 12:00:00+00:00,5.6410003,95.91957,0.0,1020.0,100.0,8.699793,294.44394,9.36
2023-01-02 13:00:00+00:00,5.941,95.59667,0.0,1020.5,100.0,5.8048253,277.1249,11.879999
2023-01-02 14:00:00+00:00,7.191,94.332214,0.0,1020.8,100.0,2.8799999,270.0,9.36
2023-01-02 15:00:00+00:00,8.290999,90.58334,0.0,1021.2,100.0,2.9024127,187.12492,6.8399997
2023-01-02 16:00:00+00:00,10.490999,82.80515,0.0,1020.5,35.0,2.968636,255.96373,9.72
2023-01-02 17:00:00+00:00,12.441,74.28791,0.0,1019.7,100.0,6.830519,251.56496,17.28
2023-01-02 18:00:00+00:00,12.490999,75.824814,0.0,1019.5,66.0,8.0899935,237.72438,18.0
2023-01-02 19:00:00+00:00,13.641,71.297935,0.0,1019.1,100.0,13.358861,255.96373,25.56
2023-01-02 20:00:00+00:00,12.641,80.05754,0.1,1019.3,100.0,6.9247384,242.10283,26.64
2023-01-02 21:00:00+00:00,11.141,89.874695,0.4,1019.5,100.0,4.802999,257.00537,12.599999
2023-01-02 22:00:00+00:00,9.990999,93.81931,0.3,1019.6,100.0,5.95906,295.01685,9.0
2023-01-02 23:00:00+00:00,9.540999,94.75404,0.1,1019.8,100.0,4.0249224,349.69522,7.2
2023-01-03 00:00:00+00:00,8.990999,96.025276,0.2,1020.6,100.0,2.4149535,333.43503,5.3999996
2023-01-03 01:00:00+00:00,8.691,96.9986,0.2,1020.8,100.0,3.319036,347.4712,4.68
2023-01-03 02:00:00+00:00,8.841,95.0479,0.2,1020.8,100.0,2.4149535,63.435013,4.68
2023-01-03 03:00:00+00:00,8.591,96.01287,0.1,1020.5,100.0,3.319036,77.4712,5.04
2023-01-03 04:00:00+00:00,8.391,97.65308,0.0,1020.0,100.0,5.00128,59.743652,8.64
2023-01-03 05:00:00+00:00,8.290999,97.98379,0.0,1020.1,100.0,3.9763298,95.19434,9.0
2023-01-03 06:00:00+00:00,8.540999,97.98774,0.0,1019.3,100.0,5.8048253,97.12492,10.08
2023-01-03 07:00:00+00:00,7.591,98.98171,0.0,1019.8,100.0,5.8048253,97.12492,9.72
2023-01-03 08:00:00+00:00,8.240999,97.98299,0.0,1019.8,100.0,2.968636,75.96373,7.5599995
2023-01-03 09:00:00+00:00,7.341,98.64165,0.0,1018.8,100.0,4.0249224,79.69521,6.4799995
2023-01-03 10:00:00+00:00,7.791,98.64648,0.0,1018.9,100.0,5.4119864,86.186005,9.72
2023-01-03 11:00:00+00:00,7.691,98.6454,0.2,1018.7,100.0,3.319036,40.601215,12.24
2023-01-03 12:00:00+00:00,8.040999,97.979805,0.1,1017.4,100.0,5.3999996,90.0,11.5199995
2023-01-03 13:00:00+00:00,8.240999,97.65033,0.1,1016.4,100.0,7.69592,100.784256,13.679999
2023-01-03 14:00:00+00:00,8.591,96.66748,0.6,1016.1,100.0,3.6179552,84.2895,13.679999
2023-01-03 15:00:00+00:00,8.490999,96.9939,4.0,1016.6,100.0,2.2768397,18.435053,16.199999
2023-01-03 16:00:00+00:00,8.740999,97.32917,3.0,1014.7,100.0,8.854829,116.56499,16.919998
2023-01-03 17:00:00+00:00,9.341,97.341705,1.8,1013.3,100.0,4.3498964,155.55606,15.4800005
2023-01-03 18:00:00+00:00,10.290999,96.71136,1.4,1012.7,100.0,9.255571,193.49574,16.199999
2023-01-03 19:00:00+00:00,11.490999,95.46496,0.4,1011.3,100.0,11.269782,206.56499,20.16
2023-01-03 20:00:00+00:00,12.341,95.49446,0.2,1010.4,100.0,9.957108,220.60121,20.880001
2023-01-03 21:00:00+00:00,12.691,96.137344,0.2,1009.8,100.0,9.793059,216.02747,18.359999
2023-01-03 22:00:00+00:00,13.141,95.835846,0.0,1009.7,100.0,10.97262,221.00899,20.16
2023-01-03 23:00:00+00:00,13.240999,95.212616,0.0,1009.5,100.0,9.931042,226.46873,20.16
2023-01-04 00:00:00+00:00,10.391,98.01674,0.1,1009.8,100.0,8.913181,223.36346,18.359999
2023-01-04 01:00:00+00:00,11.591,96.42395,0.0,1009.7,100.0,7.7879906,236.3099,14.04
2023-01-04 02:00:00+00:00,11.441,96.740555,0.0,1009.4,100.0,5.8048253,240.2552,14.04
2023-01-04 03:00:00+00:00,11.191,97.37975,0.0,1009.0,100.0,5.8603754,227.4896,10.08
2023-01-04 04:00:00+00:00,11.290999,97.3818,0.1,1008.4,100.0,6.8777895,222.87889,11.159999
2023-01-04 05:00:00+00:00,10.790999,98.35003,0.1,1008.7,100.0,6.3690495,227.29063,11.159999
2023-01-04 06:00:00+00:00,12.191,96.12247,0.4,1008.9,100.0,9.693296,238.67136,16.199999
2023-01-04 07:00:00+00:00,13.191,95.52365,0.0,1009.1,100.0,11.27553,253.30067,20.16
2023-01-04 08:00:00+00:00,12.990999,96.14624,0.0,1009.7,100.0,12.496719,258.3664,21.24
2023-01-04 09:00:00+00:00,12.790999,96.14032,0.0,1009.8,100.0,13.5515,253.0091,27.0
2023-01-04 10:00:00+00:00,12.391,96.12844,0.0,1010.4,100.0,13.5515,253.0091,25.56
2023-01-04 11:00:00+00:00,11.891,96.43223,0.0,1011.1,100.0,11.503113,249.86362,24.119999
2023-01-04 12:00:00+00:00,11.740999,95.790886,0.0,1011.2,100.0,11.304229,260.83774,21.24
2023-01-04 13:00:00+00:00,11.191,95.77301,0.0,1011.8,100.0,7.9932976,262.23492,20.16
2023-01-04 14:00:00+00:00,12.341,94.86564,0.0,1012.5,100.0,8.049845,243.43501,14.4
2023-01-04 15:00:00+00:00,13.591,94.29489,0.0,1012.5,100.0,2.16,270.0,14.04
2023-01-04 16:00:00+00:00,14.691,91.91938,0.0,1012.5,100.0,2.9024127,240.2552,10.799999
2023-01-04 17:00:00+00:00,15.841,88.1984,0.0,1011.6,100.0,1.484318,165.96373,10.799999
2023-01-04 18:00:00+00:00,16.791,84.377235,0.0,1010.7,100.0,1.8,126.86999,9.36
2023-01-04 19:00:00+00:00,17.341,82.55106,0.0,1010.3,100.0,5.991594,147.26479,12.959999
2023-01-04 20:00:00+00:00,17.191,84.14937,0.0,1009.7,100.0,4.379589,99.46225,12.959999
2023-01-04 21:00:00+00:00,15.490999,91.07811,0.9,1009.2,100.0,8.4963045,126.384445,13.679999
2023-01-04 22:00:00+00:00,14.790999,94.653,0.6,1009.1,100.0,10.703569,160.34608,22.319998
2023-01-04 23:00:00+00:00,13.941,97.11832,0.1,1009.2,100.0,4.5536795,161.56496,18.72
2023-01-05 00:00:00+00:00,14.040999,97.120544,0.3,1009.0,100.0,9.673221,135.0001,14.04
2023-01-05 01:00:00+00:00,14.290999,97.75836,0.0,1008.4,100.0,7.289445,147.09476,18.359999
2023-01-05 02:00:00+00:00,14.391,97.76007,0.0,1008.7,100.0,9.007196,177.70944,15.119999
2023-01-05 03:00:00+00:00,14.391,97.76007,0.0,1008.3,100.0,9.007196,182.29056,15.84
2023-01-05 04:00:00+00:00,14.391,97.128265,0.0,1008.8,100.0,11.019764,218.36752,19.8
2023-01-05 05:00:00+00:00,14.141,96.807594,0.0,1009.4,100.0,12.57426,246.3706,22.319998
2023-01-05 06:00:00+00:00,14.240999,96.49605,0.2,1009.6,100.0,12.7279215,241.2603,25.199999
2023-01-05 07:00:00+00:00,14.141,96.807594,0.0,1010.4,90.0,13.207634,252.55272,24.48
2023-01-05 08:00:00+00:00,13.240999,95.83904,0.0,1011.1,50.0,11.720751,259.3804,24.48
2023-01-05 09:00:00+00:00,11.941,95.79733,0.0,1011.8,94.0,11.966953,263.08887,21.599998
2023-01-05 10:00:00+00:00,11.141,94.50239,0.0,1012.7,85.0,13.493999,279.21094,24.48
2023-01-05 11:00:00+00:00,10.141,94.46004,0.0,1013.2,88.0,9.360001,292.6199,24.119999
2023-01-05 12:00:00+00:00,8.391,94.384735,0.0,1013.6,77.0,7.8954163,316.8476,16.919998
2023-01-05 13:00:00+00:00,8.740999,93.123215,0.0,1014.5,100.0,5.95906,295.01685,10.799999
2023-01-05 14:00:00+00:00,9.490999,92.22037,0.0,1014.9,100.0,7.386582,313.0251,13.679999
2023-01-05 15:00:00+00:00,11.040999,90.47279,0.0,1015.5,89.0,3.096837,305.53775,12.959999
2023-01-05 16:00:00+00:00,12.891,74.36622,0.0,1015.4,71.0,4.6102495,308.65982,12.24
2023-01-05 17:00:00+00:00,13.341,58.383503,0.0,1014.5,96.0,6.638072,319.39877,16.56
2023-01-05 18:00:00+00:00,13.391,57.390438,0.0,1013.8,99.0,4.896529,287.1028,16.56
2023-01-05 19:00:00+00:00,13.191,58.54924,0.0,1012.6,59.0,3.2399998,270.0,12.959999
2023-01-05 20:00:00+00:00,13.191,59.781116,0.0,1012.5,61.0,5.6002855,224.9999,12.599999
2023-01-05 21:00:00+00:00,12.040999,79.16587,0.0,1012.4,17.0,4.3349743,184.76355,11.879999
2023-01-05 22:00:00+00:00,11.891,61.79308,0.0,1012.6,45.0,3.2399998,180.0,5.7599998
2023-01-05 23:00:00+00:00,10.040999,71.34423,0.0,1012.8,100.0,4.452954,194.03627,5.3999996
2023-01-06 00:00:00+00:00,7.741,78.79971,0.4,1013.8,69.0,4.6800003,247.3801,10.440001
2023-01-06 01:00:00+00:00,7.591,83.88876,0.0,1014.3,64.0,5.506941,168.69011,9.36
2023-01-06 02:00:00+00:00,6.791,91.42185,0.1,1013.9,54.0,7.145796,130.91429,12.24
2023-01-06 03:00:00+00:00,7.041,91.75519,0.0,1013.7,100.0,6.4096174,128.15727,14.759999
2023-01-06 04:00:00+00:00,6.841,93.99154,0.3,1015.0,100.0,6.489992,289.44012,11.5199995
2023-01-06 05:00:00+00:00,7.241,93.36462,1.8,1014.6,100.0,4.0249224,10.304792,13.32
2023-01-06 06:00:00+00:00,7.241,94.98589,0.9,1014.4,100.0,3.219938,296.56497,6.8399997
2023-01-06 07:00:00+00:00,7.1410003,95.637924,0.7,1014.3,47.0,1.835647,101.3099,6.4799995
2023-01-06 08:00:00+00:00,6.1410003,97.61101,0.0,1014.3,100.0,4.379589,80.53775,5.04
2023-01-06 09:00:00+00:00,6.341,97.95243,0.0,1013.8,99.0,3.096837,35.537766,5.7599998
2023-01-06 10:00:00+00:00,5.991,98.28632,0.0,1014.0,100.0,2.5959969,33.6901,5.04
2023-01-06 11:00:00+00:00,5.791,95.92438,0.1,1014.0,100.0,1.8,36.86999,2.8799999
2023-01-06 12:00:00+00:00,4.691,100.0,0.2,1015.0,89.0,5.0911684,188.13002,3.2399998
2023-01-06 13:00:00+00:00,5.491,96.92197,0.1,1015.7,100.0,9.47012,278.74606,18.72
2023-01-06 14:00:00+00:00,5.441,91.65298,0.5,1016.1,100.0,9.19939,300.57913,19.44
2023-01-06 15:00:00+00:00,6.291,84.62159,0.3,1016.8,100.0,12.9249525,282.875,23.759998
2023-01-06 16:00:00+00:00,5.691,87.89293,0.2,1016.6,100.0,12.0694,287.3541,25.56
2023-01-06 17:00:00+00:00,5.941,84.28419,0.1,1015.9,34.0,15.256526,289.29013,29.88
2023-01-06 18:00:00+00:00,7.041,75.4302,0.1,1015.5,42.0,17.114204,292.24908,34.2
2023-01-06 19:00:00+00:00,7.341,67.85333,0.0,1015.5,18.0,16.45007,293.1986,36.0
2023-01-06 20:00:00+00:00,7.241,61.778915,0.0,1015.7,29.0,17.462782,284.32275,34.2
2023-01-06 21:00:00+00:00,6.441,65.02875,0.0,1016.6,30.0,16.946787,282.26477,35.28
2023-01-06 22:00:00+00:00,5.091,68.10934,0.0,1017.8,29.0,12.979984,289.44012,32.039997
2023-01-06 23:00:00+00:00,3.891,72.73436,0.0,1018.5,23.0,10.041354,284.5345,24.119999
2023-01-07 00:00:00+00:00,2.7410002,77.74221,0.0,1019.7,14.0,10.538843,277.8532,19.08
2023-01-07 01:00:00+00:00,2.391,74.88892,0.0,1020.8,63.0,10.182337,278.13,19.08
2023-01-07 02:00:00+00:00,2.391,68.79214,0.0,1021.1,29.0,11.542478,273.57626,20.519999
2023-01-07 03:00:00+00:00,1.8909999,67.16586,0.0,1021.4,8.0,11.570515,275.35574,21.24
2023-01-07 04:00:00+00:00,1.041,70.85229,0.0,1021.5,3.0,11.966953,276.91113,20.880001
2023-01-07 05:00:00+00:00,0.791,71.86955,0.0,1021.6,0.0,11.874544,284.03625,22.319998
2023-01-07 06:00:00+00:00,0.19100001,74.77241,0.0,1021.4,1.0,10.308831,282.09473,20.880001
2023-01-07 07:00:00+00:00,-0.35899997,77.81716,0.0,1021.3,0.0,9.47012,278.74606,18.359999
2023-01-07 08:00:00+00:00,-0.759,80.11823,0.0,1021.4,1.0,9.826088,278.42688,17.64
2023-01-07 09:00:00+00:00,-1.059,83.12731,0.0,1021.4,3.0,9.826088,278.42688,18.0
2023-01-07 10:00:00+00:00,-1.309,86.57924,0.0,1021.5,66.0,9.531505,280.88547,17.64
2023-01-07 11:00:00+00:00,-1.159,88.21905,0.0,1021.8,100.0,9.255571,283.49576,17.28
2023-01-07 12:00:00+00:00,0.19100001,85.15092,0.0,1022.0,65.0,11.212135,275.52744,16.919998
2023-01-07 13:00:00+00:00,0.991,84.000336,0.0,1022.3,99.0,11.570515,275.35574,20.519999
2023-01-07 14:00:00+00:00,2.641,80.610886,0.0,1022.5,100.0,10.105681,265.91446,21.599998
2023-01-07 15:00:00+00:00,4.591,72.60291,0.0,1022.7,93.0,12.783802,279.7275,25.919998
2023-01-07 16:00:00+00:00,5.8910003,61.676563,0.0,1022.2,64.0,16.704155,307.11694,35.28
2023-01-07 17:00:00+00:00,6.491,56.21783,0.0,1021.4,94.0,16.641972,308.8534,34.56
2023-01-07 18:00:00+00:00,6.3910003,55.166607,0.0,1021.0,100.0,16.485485,301.60745,34.56
2023-01-07 19:00:00+00:00,6.291,54.131283,0.0,1020.8,100.0,15.778516,304.7779,33.48
2023-01-07 20:00:00+00:00,6.1410003,52.121548,0.0,1021.0,100.0,15.575981,303.6901,33.12
2023-01-07 21:00:00+00:00,5.741,54.992207,0.0,1021.5,100.0,13.584932,302.00534,32.399998
2023-01-07 22:00:00+00:00,4.941,58.782658,0.0,1022.4,92.0,12.181624,304.15976,25.56
2023-01-07 23:00:00+00:00,4.441,62.696186,0.0,1023.2,100.0,12.387348,305.53775,23.4
2023-01-08 00:00:00+00:00,3.2410002,70.511,0.0,1024.3,11.0,9.693296,291.80148,22.68
2023-01-08 01:00:00+00:00,3.691,69.57461,0.0,1024.8,3.0,10.587917,287.81897,19.44
2023-01-08 02:00:00+00:00,1.8909999,78.17742,0.0,1025.0,7.0,10.24578,288.43503,19.8
2023-01-08 03:00:00+00:00,1.1409999,82.189354,0.0,1025.3,3.0,10.829958,291.4478,19.08
2023-01-08 04:00:00+00:00,0.491,84.56028,0.0,1025.9,1.0,10.00256,300.25635,19.08
2023-01-08 05:00:00+00:00,-0.159,86.69768,0.0,1026.0,1.0,8.427383,289.9832,17.64
2023-01-08 06:00:00+00:00,-0.95899993,88.237366,0.0,1026.3,0.0,7.24486,296.56497,15.119999
2023-01-08 07:00:00+00:00,-1.2590001,87.23138,0.0,1026.7,6.0,7.8954163,313.1524,14.04
2023-01-08 08:00:00+00:00,-1.3590001,84.341576,0.0,1027.4,17.0,9.178235,311.82007,16.199999
2023-01-08 09:00:00+00:00,-1.959,83.95365,0.0,1027.5,5.0,8.161764,311.42358,16.199999
2023-01-08 10:00:00+00:00,-3.159,86.0592,0.0,1027.4,2.0,6.3690495,317.29062,14.4
2023-01-08 11:00:00+00:00,-4.009,87.28658,0.0,1027.4,0.0,7.24486,333.43503,10.799999
2023-01-08 12:00:00+00:00,-2.4589999,80.168724,0.0,1027.9,0.0,6.8777895,317.1211,10.799999
2023-01-08 13:00:00+00:00,-2.059,78.72419,0.0,1027.8,0.0,8.373386,334.53668,14.4
2023-01-08 14:00:00+00:00,-0.259,73.02513,0.0,1028.2,0.0,5.3999996,306.86996,14.4
2023-01-08 15:00:00+00:00,0.94100004,67.20768,0.0,1028.5,0.0,2.9024127,330.25522,13.679999
2023-01-08 16:00:00+00:00,2.141,63.080124,0.0,1027.7,0.0,1.609969,63.435013,11.879999
2023-01-08 17:00:00+00:00,3.141,57.882286,0.0,1026.6,100.0,2.0991426,149.03632,12.599999
2023-01-08 18:00:00+00:00,3.841,52.858814,0.0,1026.2,100.0,4.39436,214.9921,14.759999
2023-01-08 19:00:00+00:00,4.191,51.187946,0.0,1025.0,100.0,4.6938257,212.47118,15.119999
2023-01-08 20:00:00+00:00,4.191,52.16361,0.0,1023.8,100.0,2.6208394,195.94547,14.04
2023-01-08 21:00:00+00:00,3.5410001,69.03459,0.0,1023.6,100.0,3.0547013,224.9999,10.08
2023-01-08 22:00:00+00:00,3.691,57.162754,0.0,1023.0,94.0,3.7064266,150.9455,6.4799995
2023-01-08 23:00:00+00:00,-0.059,75.289406,0.0,1022.5,9.0,7.491114,144.78232,11.879999
2023-01-09 00:00:00+00:00,-1.409,81.846085,0.0,1022.5,13.0,9.826088,151.55717,12.959999
2023-01-09 01:00:00+00:00,-0.459,78.09271,0.0,1022.1,94.0,6.924738,171.02745,11.879999
2023-01-09 02:00:00+00:00,-0.059,81.42239,0.0,1021.5,100.0,7.8625183,195.94547,14.04
2023-01-09 03:00:00+00:00,0.141,82.05586,0.0,1020.6,100.0,6.2145634,190.00792,14.4
2023-01-09 04:00:00+00:00,0.94100004,77.738075,0.0,1020.0,100.0,4.896529,197.10281,14.04
2023-01-09 05:00:00+00:00,1.341,81.017815,0.0,1018.9,100.0,3.7585104,163.30067,8.64
2023-01-09 06:00:00+00:00,1.541,81.04586,0.0,1018.5,100.0,4.6102495,218.65984,6.12
2023-01-09 07:00:00+00:00,1.4909999,84.36807,0.0,1017.8,100.0,2.0364676,315.0001,6.4799995
2023-01-09 08:00:00+00:00,1.7409999,75.04958,0.0,1017.1,100.0,2.5959969,213.6901,3.6
2023-01-09 09:00:00+00:00,1.341,82.82079,0.3,1016.4,100.0,2.0364676,315.0001,4.68
2023-01-09 10:00:00+00:00,0.94100004,88.08738,0.5,1015.5,78.0,1.9386592,338.19852,4.68
2023-01-09 11:00:00+00:00,-1.059,94.64503,0.0,1015.5,100.0,5.315336,298.30066,6.8399997
2023-01-09 12:00:00+00:00,-1.809,94.61254,0.0,1015.4,100.0,7.928178,267.3975,10.08
2023-01-09 13:00:00+00:00,-0.159,92.96806,0.0,1015.5,0.0,5.4477882,262.40546,10.440001
2023-01-09 14:00:00+00:00,1.441,87.494514,0.0,1015.7,0.0,6.489992,273.17978,13.32
2023-01-09 15:00:00+00:00,2.9910002,75.82198,0.0,1016.2,5.0,7.6367526,278.13,18.72
2023-01-09 16:00:00+00:00,4.491,65.778244,0.0,1016.0,18.0,12.538134,309.17365,27.359999
2023-01-09 17:00:00+00:00,5.441,62.247665,0.0,1015.1,11.0,12.641076,289.9832,27.359999
2023-01-09 18:00:00+00:00,5.991,59.267067,0.0,1014.0,13.0,12.397806,295.82092,29.16
2023-01-09 19:00:00+00:00,6.291,55.547894,0.0,1013.4,0.0,13.527572,295.20108,28.44
2023-01-09 20:00:00+00:00,6.091,55.08622,0.0,1013.3,0.0,14.512064,293.38525,29.16
2023-01-09 21:00:00+00:00,4.991,59.451103,0.0,1014.0,0.0,13.627795,282.20044,29.16
2023-01-09 22:00:00+00:00,2.841,63.959305,0.0,1014.4,0.0,13.722565,274.5139,25.56
2023-01-09 23:00:00+00:00,1.8909999,65.18562,0.0,1014.8,0.0,14.440443,274.28906,26.28
2023-01-10 00:00:00+00:00,0.991,70.314156,0.0,1015.1,0.0,12.682018,263.4803,25.919998
2023-01-10 01:00:00+00:00,0.741,71.32389,0.0,1015.1,0.0,13.324863,268.45187,23.4
2023-01-10 02:00:00+00:00,0.69100004,70.25257,0.0,1015.3,0.0,14.081478,274.39862,25.56
2023-01-10 03:00:00+00:00,0.64100003,68.93503,0.0,1015.5,3.0,13.684735,271.5074,25.56
2023-01-10 04:00:00+00:00,0.44099998,69.93763,0.0,1015.9,0.0,13.684735,271.5074,24.84
2023-01-10 05:00:00+00:00,0.34100002,70.18049,0.0,1016.2,1.0,13.698934,273.01273,24.84
2023-01-10 06:00:00+00:00,0.19100001,70.679886,0.0,1016.3,11.0,14.081478,274.39862,25.199999
2023-01-10 07:00:00+00:00,-0.159,72.496574,0.0,1016.7,57.0,12.245294,268.31534,25.199999
2023-01-10 08:00:00+00:00,-0.95899993,76.84746,0.0,1017.1,64.0,10.948973,260.53775,22.319998
2023-01-10 09:00:00+00:00,-1.159,78.27411,0.0,1017.2,100.0,12.144331,258.0239,21.96
2023-01-10 10:00:00+00:00,-1.1090001,79.16983,0.0,1017.3,100.0,9.178235,258.6901,21.96
2023-01-10 11:00:00+00:00,-0.95899993,79.4905,0.0,1017.4,100.0,8.766573,250.82089,16.199999
2023-01-10 12:00:00+00:00,1.341,73.87454,0.0,1017.5,100.0,9.9571085,257.4712,16.56
2023-01-10 13:00:00+00:00,1.841,73.42169,0.0,1017.9,100.0,10.538843,262.1468,19.08
2023-01-10 14:00:00+00:00,2.841,69.654884,0.0,1018.5,99.0,10.8955765,262.40546,21.96
2023-01-10 15:00:00+00:00,3.7910001,65.62004,0.0,1018.6,99.0,10.703569,289.6539,22.319998
2023-01-10 16:00:00+00:00,4.441,62.696186,0.0,1018.3,100.0,10.296251,306.46933,23.039999
2023-01-10 17:00:00+00:00,5.091,60.583138,0.0,1017.6,100.0,10.315115,299.24872,22.68
2023-01-10 18:00:00+00:00,5.3910003,59.77179,0.0,1017.2,100.0,9.227524,290.55612,22.68
2023-01-10 19:00:00+00:00,5.591,58.94848,0.0,1016.6,100.0,8.049845,296.56497,20.16
2023-01-10 20:00:00+00:00,5.491,59.796913,0.0,1016.6,100.0,7.42159,309.09384,17.28
2023-01-10 21:00:00+00:00,5.191,63.803272,0.0,1017.0,100.0,4.8965297,323.97253,15.119999
2023-01-10 22:00:00+00:00,3.891,75.42703,0.0,1017.5,100.0,5.0142193,338.9624,9.36
2023-01-10 23:00:00+00:00,3.2410002,78.67467,0.0,1018.2,100.0,5.0142193,338.9624,7.2
2023-01-11 00:00:00+00:00,3.841,59.601524,0.0,1018.6,100.0,1.8,270.0,7.5599995
2023-01-11 01:00:00+00:00,2.2410002,78.51958,0.0,1018.9,100.0,5.4833565,23.198618,5.7599998
2023-01-11 02:00:00+00:00,1.841,76.1825,0.0,1019.6,100.0,5.95906,25.016869,10.08
2023-01-11 03:00:00+00:00,1.291,81.01079,0.0,1020.0,100.0,4.3349743,41.63345,11.5199995
2023-01-11 04:00:00+00:00,0.591,82.724075,0.0,1020.6,95.0,4.3349743,4.763556,8.28
2023-01-11 05:00:00+00:00,-1.2590001,87.882614,0.0,1020.6,93.0,6.8399997,360.0,7.92
2023-01-11 06:00:00+00:00,-1.959,87.48857,0.0,1020.7,3.0,7.289445,32.905247,9.36
2023-01-11 07:00:00+00:00,-3.0089998,87.3857,0.0,1021.2,10.0,8.891344,68.62931,11.5199995
2023-01-11 08:00:00+00:00,-2.9589999,86.08081,0.0,1022.2,37.0,6.763786,25.201094,11.159999
2023-01-11 09:00:00+00:00,-3.159,87.70161,0.0,1022.5,11.0,5.6233797,39.805527,9.72
2023-01-11 10:00:00+00:00,-2.559,87.759186,0.0,1021.6,0.0,9.565437,70.20104,16.56
2023-01-11 11:00:00+00:00,-3.0089998,89.04848,0.0,1022.6,17.0,5.815978,68.19853,16.56
2023-01-11 12:00:00+00:00,-3.2089999,88.02872,0.0,1023.4,32.0,6.725354,74.47583,10.440001
2023-01-11 13:00:00+00:00,-1.659,86.54289,0.0,1023.6,52.0,6.4799995,90.0,10.440001
2023-01-11 14:00:00+00:00,0.19100001,79.663925,0.0,1024.3,94.0,5.7599998,90.0,12.959999
